Time_ms,Cycle,Ax,Ay,Az,Force_kg
2093250,5980,116,51,-19609,44.02
2093300,5980,7,107,-11585,43.79
2093350,5981,32,192,6060,43.81
2093400,5981,-81,-262,18446,44.12
2093450,5981,125,-55,16007,43.29
2093500,5981,-300,-16,123,44.69
2093550,5981,-107,-55,-15436,44.21
2093600,5981,-240,170,-18629,43.79
2093650,5981,92,-19,-6196,44.43
2093700,5982,-721,-58,11257,43.53
2093750,5982,-340,-52,19523,43.28
2093800,5982,155,-98,11502,44.59
2093850,5982,187,-49,-5923,43.8
2093900,5982,-71,-216,-18441,43.61
2093950,5982,-80,-142,-15699,44.27
2094000,5982,225,-373,-13,43.94
2094050,5983,-350,-1,15860,43.32
2094100,5983,-185,-41,18280,44.26
2094150,5983,-15,-163,6396,43.72
2094200,5983,-380,59,-11472,43.66
2094250,5983,423,-88,-19643,44.13
2094300,5983,-91,-116,-11781,43.9
2094350,5983,-30,-228,6433,43.74
2094400,5984,671,-150,18761,44.38
2094450,5984,-141,44,16058,43.9
2094500,5984,-273,-93,-59,44.24
2094550,5984,-424,-100,-15634,43.79
2094600,5984,147,-220,-18787,43.45
2094650,5984,326,-178,-6198,44.7
2094700,5984,332,13,11188,43.86
2094750,5985,211,-112,19284,44.32
2094800,5985,-226,-64,11443,44.32
2094850,5985,42,-81,-6102,43.15
2094900,5985,21,14,-18385,44.2
2094950,5985,316,-210,-15470,43.8
2095000,5985,288,-161,-44,44.3
2095050,5985,-367,-118,15531,44.71
2095100,5986,-104,-167,18525,43.27
2095150,5986,434,16,5981,43.49
2095200,5986,85,-141,-11244,43.95
2095250,5986,348,-6,-19746,44.28
2095300,5986,4,34,-11804,44.31
2095350,5986,-19,90,5645,44.41
2095400,5986,-249,-213,18699,44.08
2095450,5987,-187,-22,15715,44.22
2095500,5987,-337,-58,-343,43.62
2095550,5987,-260,21,-15761,44.12
2095600,5987,208,-81,-18191,43.4
2095650,5987,368,-35,-5980,43.58
2095700,5987,20,-123,11585,44.42
2095750,5987,478,-99,19619,44.65
2095800,5988,-40,-115,11447,44.52
2095850,5988,-37,-246,-6293,43.95
2095900,5988,-189,-100,-18332,44.18
2095950,5988,-774,-37,-15627,43.24
2096000,5988,-109,54,267,44.23
2096050,5988,111,-7,16018,43.59
2096100,5988,40,-83,18359,44.05
2096150,5989,14,-49,5982,43.72
2096200,5989,225,-128,-11500,44.55
2096250,5989,26,84,-19533,43.35
2096300,5989,275,-190,-11531,44.21
2096350,5989,192,-34,5568,44.38
2096400,5989,-51,-51,18222,43.97
2096450,5989,-27,-146,15746,44.08
2096500,5990,-263,-280,400,43.91
2096550,5990,592,115,-15680,43.9
2096600,5990,-375,-51,-18626,44.01
2096650,5990,52,-67,-5894,43.4
2096700,5990,-263,-2,11500,44.08
2096750,5990,220,-68,19324,43.88
2096800,5990,-67,-77,11268,44.37
2096850,5991,-656,-48,-6110,43.95
2096900,5991,566,-89,-18554,43.79
2096950,5991,-281,-37,-15677,44.83
2097000,5991,244,-9,218,44.81
2097050,5991,-51,0,15735,43.86
2097100,5991,-82,-103,18833,44.54
2097150,5991,136,14,6253,44.16
2097200,5992,12,-113,-11252,44.12
2097250,5992,314,-115,-19107,44.39
2097300,5992,-130,-119,-11353,43.4
2097350,5992,-371,-11,6268,44.49
2097400,5992,333,-107,18307,44.08
2097450,5992,-414,-25,15894,43.92
2097500,5992,-208,-194,93,44.14
2097550,5993,83,17,-15691,44.12
2097600,5993,246,102,-18648,44.16
2097650,5993,622,-15,-5936,44.1
2097700,5993,169,74,11531,44.39
2097750,5993,4,-121,19497,43.33
2097800,5993,-148,-30,11316,44.61
2097850,5993,-29,39,-5697,44.99
2097900,5994,197,-149,-18657,43.73
2097950,5994,403,-93,-15591,43.99
2098000,5994,-354,8,-233,43.52
2098050,5994,17,57,15727,43.89
2098100,5994,400,-255,18587,44.3
2098150,5994,146,-61,5837,44.04
2098200,5994,364,-272,-11883,43.65
2098250,5995,171,-72,-19601,44.01
2098300,5995,597,-35,-11604,44.75
2098350,5995,-199,-117,6165,44.28
2098400,5995,-47,-210,18724,43.89
2098450,5995,110,68,15595,43.92
2098500,5995,0,-154,121,44.23
2098550,5995,-506,-154,-15905,43.72
2098600,5996,-254,-199,-18727,44.08
2098650,5996,-494,-259,-6352,43.99
2098700,5996,-424,-75,11360,44.69
2098750,5996,-132,98,19529,44.59
2098800,5996,-373,-51,11240,44.01
2098850,5996,45,-42,-6170,44.44
2098900,5996,551,61,-18396,44.37
2098950,5997,-617,267,-15910,43.77
2099000,5997,-110,-263,301,43.8
2099050,5997,-129,-83,15958,44.05
2099100,5997,391,32,18789,43.74
2099150,5997,-164,-30,5919,43.98
2099200,5997,36,-130,-11464,44.19
2099250,5997,-170,-177,-19316,44.31
2099300,5998,-80,-245,-11471,44.49
2099350,5998,-376,135,6104,43.35
2099400,5998,-213,77,18386,43.83
2099450,5998,5,85,15673,43.14
2099500,5998,113,123,138,43.57
2099550,5998,94,-83,-15713,44.09
2099600,5998,-62,52,-18182,44.28
2099650,5999,-102,-29,-6216,44.15
2099700,5999,144,-3,11321,44.2
2099750,5999,-96,-240,19476,43.94
2099800,5999,-626,94,11379,42.94
2099850,5999,458,-81,-5958,44.96
2099900,5999,567,-195,-18430,44.08
2099950,5999,235,39,-15896,44.12
2100000,6000,-377,-54,325,44.43
2100050,6000,-194,-5,18359,43.78
2100100,6000,-315,-36,15634,43.64
2100150,6000,-168,116,7350,44.48
2100200,6000,-500,-174,-10059,44.02
2100250,6000,-7,-148,-23071,44.34
2100300,6000,221,-12,-9943,43.83
2100350,6001,310,213,6858,44.21
2100400,6001,249,-13,16043,44.31
2100450,6001,-171,125,18179,44.28
2100500,6001,451,100,-81,43.95
2100550,6001,422,-164,-18379,44.55
2100600,6001,462,-37,-15556,44.34
2100650,6001,-314,-81,-6874,43.48
2100700,6002,-415,-37,9703,43.9
2100750,6002,-500,-163,22625,44.17
2100800,6002,-389,-259,9729,43.49
2100850,6002,-359,64,-6767,44.33
2100900,6002,22,-154,-15851,43.82
2100950,6002,-317,113,-18276,44.22
2101000,6002,99,-91,175,43.82
2101050,6003,-412,-150,18080,43.71
2101100,6003,137,68,15933,44.27
2101150,6003,84,-142,7161,44.18
2101200,6003,-74,0,-9768,44.27
2101250,6003,-74,-23,-22267,44.07
2101300,6003,410,13,-9828,44.07
2101350,6003,-26,-106,7081,44.33
2101400,6004,112,-7,15782,44.09
2101450,6004,456,-157,17960,44.3
2101500,6004,-247,-142,169,43.89
2101550,6004,383,-19,-18421,44.27
2101600,6004,-88,-1,-15715,43.67
2101650,6004,520,-14,-6957,43.74
2101700,6004,-314,-108,9749,44.37
2101750,6005,114,109,22751,44.18
2101800,6005,-717,107,9663,44.35
2101850,6005,-87,-299,-6891,43.68
2101900,6005,-51,-159,-15651,43.49
2101950,6005,236,-70,-18461,43.48
2102000,6005,-162,-113,286,43.47
2102050,6005,-597,-194,18266,43.89
2102100,6006,119,117,15655,44.07
2102150,6006,-179,104,6824,43.95
2102200,6006,25,2,-9772,44.28
2102250,6006,169,-66,-22483,44.38
2102300,6006,88,-39,-9987,43.47
2102350,6006,439,-105,6919,44.85
2102400,6006,313,-82,15773,44.32
2102450,6007,140,40,18142,44.35
2102500,6007,296,42,-31,43.52
2102550,6007,-494,228,-18090,43.99
2102600,6007,127,-54,-15998,43.93
2102650,6007,-165,31,-7219,43.99
2102700,6007,197,-110,9836,44.44
2102750,6007,-24,-111,22087,43.82
2102800,6008,-514,115,9861,44.35
2102850,6008,-122,-135,-6725,43.86
2102900,6008,26,-106,-16115,43.97
2102950,6008,8,98,-18758,44.06
2103000,6008,2,-69,-327,44.28
2103050,6008,187,-24,18100,44.14
2103100,6008,165,-97,15648,43.71
2103150,6009,374,1,6927,44.15
2103200,6009,-400,-18,-9759,44.31
2103250,6009,-243,-31,-22072,43.79
2103300,6009,-171,-81,-9890,44.49
2103350,6009,-419,-31,7065,44.04
2103400,6009,266,5,16011,44.4
2103450,6009,-200,-22,17968,43.82
2103500,6010,347,-13,-29,43.62
2103550,6010,170,-27,-17982,43.43
2103600,6010,-320,-65,-15623,44.24
2103650,6010,-540,-53,-6516,44.3
2103700,6010,349,-47,10008,43.76
2103750,6010,-150,-118,22941,44.55
2103800,6010,-29,-125,9973,44.01
2103850,6011,162,-46,-7159,43.79
2103900,6011,281,65,-15717,43.63
2103950,6011,-486,73,-18265,43.65
2104000,6011,0,3,121,43.98
2104050,6011,116,-92,18128,43.9
2104100,6011,157,-34,15839,43.58
2104150,6011,-44,-130,7167,43.87
2104200,6012,-293,-120,-10093,44.18
2104250,6012,-401,-199,-22733,43.37
2104300,6012,516,-226,-9807,43.71
2104350,6012,-69,-49,6778,43.71
2104400,6012,70,-226,15847,43.77
2104450,6012,654,-119,18250,44.29
2104500,6012,-300,-51,245,43.77
2104550,6013,247,74,-17944,43.78
2104600,6013,-229,-95,-16007,44.29
2104650,6013,449,-105,-7168,44.27
2104700,6013,148,-42,9936,43.74
2104750,6013,164,-198,22467,44.0
2104800,6013,-266,-18,10069,43.42
2104850,6013,-67,73,-6804,43.7
2104900,6014,-601,-65,-15438,43.5
2104950,6014,164,-330,-18007,44.19
2105000,6014,-867,92,19,44.49
2105050,6014,248,-88,18310,43.45
2105100,6014,-57,-160,16077,44.3
2105150,6014,-17,-143,7153,43.91
2105200,6014,-81,-206,-9881,43.71
2105250,6015,-123,-72,-22167,44.11
2105300,6015,607,-67,-8985,43.88
2105350,6015,-331,-153,6917,44.14
2105400,6015,655,-171,15595,43.81
2105450,6015,-298,61,18179,43.91
2105500,6015,-267,-66,183,43.71
2105550,6015,113,-202,-18301,44.11
2105600,6016,105,67,-15866,43.73
2105650,6016,-267,-222,-6895,44.54
2105700,6016,350,-38,9907,44.08
2105750,6016,-63,-31,22389,44.28
2105800,6016,218,0,9402,43.81
2105850,6016,-204,-120,-6842,43.68
2105900,6016,367,-123,-15720,44.33
2105950,6017,-199,-109,-18292,43.38
2106000,6017,-239,-81,109,44.39
2106050,6017,-102,-128,18163,44.07
2106100,6017,206,90,15730,44.58
2106150,6017,-188,-8,7018,44.21
2106200,6017,-299,-287,-9496,44.19
2106250,6017,-147,15,-22015,43.86
2106300,6018,-550,-156,-9307,44.43
2106350,6018,-38,-123,7080,43.87
2106400,6018,-493,-25,15630,44.07
2106450,6018,-213,85,18376,43.83
2106500,6018,87,-272,133,44.87
2106550,6018,-326,-40,-18331,43.95
2106600,6018,-102,-84,-15788,44.12
2106650,6019,211,-163,-6804,43.54
2106700,6019,-27,9,9237,43.76
2106750,6019,-152,4,22410,44.02
2106800,6019,234,23,9978,44.08
2106850,6019,-77,-76,-6828,44.68
2106900,6019,385,-111,-15927,43.72
2106950,6019,-243,-13,-18503,44.12
2107000,6020,54,-167,-262,44.09
2107050,6020,54,-67,18311,44.5
2107100,6020,335,-270,15870,43.94
2107150,6020,-519,-119,6664,43.97
2107200,6020,108,-46,-9554,44.5
2107250,6020,-140,-5,-22642,44.9
2107300,6020,218,-104,-10099,44.03
2107350,6021,-323,25,6898,44.4
2107400,6021,-529,-8,15626,42.78
2107450,6021,-119,-143,18105,44.14
2107500,6021,13,61,-87,44.49
2107550,6021,-276,-148,-18252,44.11
2107600,6021,193,-75,-15822,43.61
2107650,6021,-95,-84,-6994,44.02
2107700,6022,468,-98,9832,44.03
2107750,6022,229,-109,22156,43.39
2107800,6022,27,-4,10176,44.02
2107850,6022,19,-63,-7158,43.91
2107900,6022,457,-24,-15918,43.83
2107950,6022,-397,65,-18308,43.47
2108000,6022,-88,17,100,43.69
2108050,6023,-191,-97,18597,43.63
2108100,6023,-587,107,15734,44.44
2108150,6023,255,-57,6994,44.25
2108200,6023,17,102,-9660,44.34
2108250,6023,118,-19,-22560,44.07
2108300,6023,10,-37,-10020,43.75
2108350,6023,-82,-137,6726,43.49
2108400,6024,-202,-62,15623,44.2
2108450,6024,98,-32,18090,43.54
2108500,6024,9,-239,23,44.55
2108550,6024,85,-157,-18553,44.2
2108600,6024,75,-108,-15771,43.54
2108650,6024,-130,-19,-6925,44.22
2108700,6024,-172,-77,9836,44.63
2108750,6025,483,13,22501,44.76
2108800,6025,-325,-78,9776,44.43
2108850,6025,-147,-52,-7056,44.28
2108900,6025,144,46,-15518,43.8
2108950,6025,-394,-47,-18341,43.76
2109000,6025,-107,-27,237,44.43
2109050,6025,-86,-173,18241,43.71
2109100,6026,-738,-257,15851,43.41
2109150,6026,-457,-39,7059,44.31
2109200,6026,375,-107,-10036,43.56
2109250,6026,-124,-115,-22471,43.01
2109300,6026,-113,124,-9458,43.89
2109350,6026,520,-64,7166,43.42
2109400,6026,-263,-5,15958,44.99
2109450,6027,-309,13,18064,43.82
2109500,6027,-201,-44,-231,43.44
2109550,6027,-180,10,-17628,44.32
2109600,6027,-191,-168,-15870,43.45
2109650,6027,57,-76,-6710,43.8
2109700,6027,-272,99,9466,44.05
2109750,6027,237,-89,22670,44.39
2109800,6028,-1134,45,9718,44.41
2109850,6028,259,-78,-7190,43.56
2109900,6028,157,-62,-15931,43.97
2109950,6028,110,-48,-18293,43.44
2110000,6028,547,128,465,44.81
2110050,6028,-467,-79,18111,44.68
2110100,6028,-586,-87,15873,43.68
2110150,6029,-62,-111,7155,43.77
2110200,6029,-65,-264,-9365,43.98
2110250,6029,-82,-45,-22587,44.23
2110300,6029,89,-218,-9826,43.57
2110350,6029,232,-106,7127,44.26
2110400,6029,111,-6,15909,44.24
2110450,6029,515,-176,18178,43.41
2110500,6030,528,51,49,43.52
2110550,6030,-327,-11,-18092,44.75
2110600,6030,-237,-83,-15642,43.58
2110650,6030,184,14,-7017,43.08
2110700,6030,256,-62,9602,44.63
2110750,6030,-108,4,22752,43.94
2110800,6030,237,-179,9980,43.9
2110850,6031,-208,-83,-6550,44.05
2110900,6031,194,169,-15572,44.04
2110950,6031,-317,-56,-18499,43.51
2111000,6031,-218,-100,-177,43.26
2111050,6031,234,-77,18382,43.65
2111100,6031,-19,-20,15567,43.35
2111150,6031,171,-68,6914,44.4
2111200,6032,335,-159,-9814,43.91
2111250,6032,-82,-112,-22506,44.0
2111300,6032,-14,-14,-9565,44.16
2111350,6032,-117,-52,6692,44.21
2111400,6032,264,-31,15714,44.24
2111450,6032,-108,-101,18286,42.88
2111500,6032,557,-12,112,43.23
2111550,6033,117,10,-18348,44.03
2111600,6033,-344,-37,-15764,44.48
2111650,6033,97,-119,-6807,44.18
2111700,6033,-206,-32,9905,43.82
2111750,6033,84,-105,22492,43.8
2111800,6033,-624,-93,9962,44.35
2111850,6033,197,-25,-6934,43.96
2111900,6034,-789,-27,-16211,44.5
2111950,6034,632,-103,-18493,44.28
2112000,6034,501,-132,-242,43.7
2112050,6034,151,-134,18367,43.98
2112100,6034,131,-51,15871,45.15
2112150,6034,329,-145,6772,44.06
2112200,6034,-322,-219,-9871,43.15
2112250,6035,-273,-55,-22528,44.57
2112300,6035,-527,-23,-9832,44.08
2112350,6035,499,-171,6957,44.03
2112400,6035,57,1,15954,43.22
2112450,6035,153,-51,18290,43.24
2112500,6035,116,-33,-1,44.95
2112550,6035,380,25,-18302,43.87
2112600,6036,258,4,-16035,43.83
2112650,6036,-47,-157,-7247,43.81
2112700,6036,-237,-64,9949,43.46
2112750,6036,74,-153,22510,44.18
2112800,6036,-487,-172,9868,44.02
2112850,6036,-189,-66,-7027,43.78
2112900,6036,501,149,-15747,44.13
2112950,6037,103,0,-18006,43.98
2113000,6037,307,-243,-88,44.12
2113050,6037,204,-33,18255,44.19
2113100,6037,-190,-277,15910,44.1
2113150,6037,518,231,6949,44.72
2113200,6037,-4,-57,-10038,44.02
2113250,6037,-497,-118,-22648,43.93
2113300,6038,697,-119,-10070,44.28
2113350,6038,115,-304,6994,43.74
2113400,6038,-306,45,15867,43.61
2113450,6038,208,-4,18068,44.13
2113500,6038,300,-116,117,44.22
2113550,6038,-243,-5,-17888,43.72
2113600,6038,-238,-190,-16173,43.56
2113650,6039,-142,-25,-7005,43.51
2113700,6039,246,-78,9654,44.68
2113750,6039,-359,-86,22769,44.06
2113800,6039,544,-21,9638,43.47
2113850,6039,10,258,-7143,43.66
2113900,6039,-59,-78,-15866,43.87
2113950,6039,-3,-94,-18091,43.76
2114000,6040,93,-185,-281,43.29
2114050,6040,676,0,18100,44.3
2114100,6040,-35,9,15772,43.34
2114150,6040,153,-49,6832,43.47
2114200,6040,57,40,-10049,44.36
2114250,6040,20,-90,-22594,43.2
2114300,6040,-38,-171,-9675,43.56
2114350,6041,-40,-147,7014,43.23
2114400,6041,-366,-82,15806,43.75
2114450,6041,108,54,18180,44.33
2114500,6041,-272,6,41,44.08
2114550,6041,166,84,-18485,44.34
2114600,6041,32,-54,-15694,43.68
2114650,6041,146,-110,-6967,44.2
2114700,6042,219,-39,9593,44.69
2114750,6042,629,-192,22698,44.02
2114800,6042,-242,-134,9946,43.69
2114850,6042,249,-113,-6941,43.8
2114900,6042,-51,-215,-15865,44.27
2114950,6042,-51,-54,-18004,43.38
2115000,6042,-137,97,150,44.34
2115050,6043,200,-34,18078,43.85
2115100,6043,211,-47,15892,45.04
2115150,6043,5,24,7027,43.43
2115200,6043,269,-140,-9867,44.4
2115250,6043,66,-85,-22287,44.25
2115300,6043,-6,63,-9512,44.24
2115350,6043,-368,-95,6777,43.96
2115400,6044,286,-9,15895,44.1
2115450,6044,-471,-73,18047,44.37
2115500,6044,66,-113,-60,44.53
2115550,6044,246,-192,-18322,43.87
2115600,6044,200,49,-15739,44.02
2115650,6044,-458,-262,-7190,43.99
2115700,6044,-231,-208,9942,44.86
2115750,6045,156,-63,22715,44.31
2115800,6045,169,-61,9850,43.61
2115850,6045,-191,163,-7406,43.93
2115900,6045,10,-249,-15828,43.29
2115950,6045,93,20,-18207,43.72
2116000,6045,-19,-98,181,43.71
2116050,6045,98,112,18388,43.76
2116100,6046,-373,-33,15853,43.95
2116150,6046,-190,-186,6725,43.72
2116200,6046,215,-80,-9860,44.38
2116250,6046,4,-60,-22595,44.13
2116300,6046,258,-172,-9624,43.35
2116350,6046,-215,-194,6862,44.16
2116400,6046,-358,-148,15648,44.25
2116450,6047,-233,109,18097,44.54
2116500,6047,-557,71,-46,43.61
2116550,6047,-22,-31,-18308,44.16
2116600,6047,293,200,-15635,44.32
2116650,6047,285,-22,-7262,44.18
2116700,6047,-486,43,9757,44.3
2116750,6047,387,-195,22745,43.87
2116800,6048,123,-187,9641,43.36
2116850,6048,-74,-77,-7002,44.01
2116900,6048,78,-107,-15971,44.19
2116950,6048,-265,-95,-18081,42.86
2117000,6048,-105,193,52,43.75
2117050,6048,-156,-265,18249,43.75
2117100,6048,308,-61,16085,44.71
2117150,6049,187,-148,6782,43.64
2117200,6049,-454,-99,-9658,44.22
2117250,6049,-145,-184,-22526,44.61
2117300,6049,-327,-77,-10002,44.09
2117350,6049,92,23,6901,43.6
2117400,6049,245,-190,15606,44.26
2117450,6049,189,-69,18392,44.59
2117500,6050,224,93,242,44.14
2117550,6050,-10,4,-18354,44.2
2117600,6050,-722,27,-15975,43.92
2117650,6050,424,-81,-7140,44.19
2117700,6050,677,248,9659,44.82
2117750,6050,-238,-194,22792,44.73
2117800,6050,-72,-256,9610,43.88
2117850,6051,-167,-50,-6799,44.29
2117900,6051,-237,23,-15958,43.74
2117950,6051,209,-19,-18597,44.31
2118000,6051,450,-194,133,44.56
2118050,6051,221,-85,18023,43.89
2118100,6051,299,-290,16023,43.73
2118150,6051,170,-31,6991,43.85
2118200,6052,790,78,-9572,43.31
2118250,6052,523,-37,-22217,44.07
2118300,6052,-54,120,-10082,44.01
2118350,6052,175,-22,7197,44.24
2118400,6052,-104,33,15949,44.24
2118450,6052,-537,-82,18205,43.27
2118500,6052,-124,12,25,43.63
2118550,6053,142,12,-17750,44.48
2118600,6053,183,95,-15878,43.6
2118650,6053,-372,17,-7003,43.11
2118700,6053,-164,-5,9788,44.26
2118750,6053,-537,-112,22431,44.06
2118800,6053,582,-225,9762,43.54
2118850,6053,-88,-196,-7057,44.67
2118900,6054,21,-114,-15820,43.75
2118950,6054,-52,-61,-18425,43.66
2119000,6054,-328,-164,313,43.99
2119050,6054,-70,-95,18111,43.55
2119100,6054,138,22,15548,44.21
2119150,6054,19,-80,6853,43.74
2119200,6054,255,-151,-9612,43.8
2119250,6055,-20,-105,-22826,43.65
2119300,6055,81,-91,-9835,43.2
2119350,6055,-91,-141,6957,44.08
2119400,6055,-331,-71,16112,43.63
2119450,6055,356,40,17848,44.75
2119500,6055,701,-129,-95,43.95
2119550,6055,-486,-237,-18683,43.31
2119600,6056,-182,-34,-16221,43.97
2119650,6056,254,-222,-6964,44.0
2119700,6056,-136,-99,9658,44.25
2119750,6056,337,-78,22494,43.95
2119800,6056,-622,54,9662,44.24
2119850,6056,149,84,-7122,44.46
2119900,6056,-242,142,-16000,43.34
2119950,6057,-122,-18,-18196,44.16
2120000,6057,54,25,187,43.69
2120050,6057,50,-40,18355,43.61
2120100,6057,89,-135,15736,44.28
2120150,6057,-238,-50,7308,43.37
2120200,6057,-244,190,-10235,44.66
2120250,6057,364,-2,-22775,44.15
2120300,6058,630,-70,-9836,44.08
2120350,6058,103,-215,7091,43.82
2120400,6058,140,-80,15782,43.4
2120450,6058,-246,106,18043,43.72
2120500,6058,133,-14,-401,43.08
2120550,6058,-124,-333,-18419,44.09
2120600,6058,444,23,-16009,44.14
2120650,6059,-119,-130,-7130,44.2
2120700,6059,15,26,9840,44.25
2120750,6059,520,0,22451,44.04
2120800,6059,-586,85,9822,43.93
2120850,6059,-91,-25,-7345,44.46
2120900,6059,-179,-51,-15870,45.15
2120950,6059,224,25,-18070,44.66
2121000,6060,102,84,7,43.38
2121050,6060,187,59,18167,44.03
2121100,6060,338,122,15533,42.72
2121150,6060,86,98,6638,44.43
2121200,6060,425,29,-9295,44.04
2121250,6060,107,114,-22712,43.67
2121300,6060,-20,-90,-9859,44.66
2121350,6061,263,-58,7017,43.99
2121400,6061,51,-165,15921,43.52
2121450,6061,39,-217,18087,43.45
2121500,6061,498,25,-171,43.47
2121550,6061,-83,-116,-18116,45.2
2121600,6061,0,-32,-15792,44.25
2121650,6061,39,-38,-6682,44.51
2121700,6062,942,122,9988,43.68
2121750,6062,-429,220,22539,44.09
2121800,6062,-274,-76,9897,43.48
2121850,6062,-202,-144,-6989,43.87
2121900,6062,-325,-43,-15839,43.91
2121950,6062,410,-142,-18055,44.25
2122000,6062,-291,-237,-206,43.83
2122050,6063,105,55,18038,43.77
2122100,6063,-365,-168,15944,43.52
2122150,6063,9,-204,7152,44.55
2122200,6063,38,107,-10030,44.21
2122250,6063,177,-32,-22336,44.37
2122300,6063,371,35,-10186,43.58
2122350,6063,-531,7,6659,43.19
2122400,6064,187,-53,15631,44.06
2122450,6064,511,102,18200,44.07
2122500,6064,-115,-63,175,43.89
2122550,6064,170,-22,-18005,44.05
2122600,6064,179,-170,-15803,44.05
2122650,6064,-57,91,-6946,44.22
2122700,6064,-113,64,10013,43.54
2122750,6065,-231,-126,22662,43.84
2122800,6065,304,-32,9880,43.91
2122850,6065,-213,-23,-6929,43.61
2122900,6065,479,-323,-15707,44.18
2122950,6065,103,-57,-18385,43.45
2123000,6065,-518,-66,-31,43.8
2123050,6065,86,-70,18038,43.99
2123100,6066,83,-194,15788,43.62
2123150,6066,-1,-14,6827,44.08
2123200,6066,74,36,-10052,43.85
2123250,6066,484,-48,-22914,43.67
2123300,6066,-157,52,-9947,43.32
2123350,6066,-413,-125,6985,43.49
2123400,6066,93,98,16091,43.76
2123450,6067,332,-95,18359,43.72
2123500,6067,36,44,-83,44.25
2123550,6067,165,98,-18191,43.8
2123600,6067,359,-51,-15387,44.01
2123650,6067,38,-55,-7325,43.63
2123700,6067,-103,-121,9398,44.26
2123750,6067,228,-149,22612,43.0
2123800,6068,-413,-103,10098,43.89
2123850,6068,34,58,-6713,44.05
2123900,6068,-92,12,-16052,43.95
2123950,6068,-184,-131,-17938,44.01
2124000,6068,77,-161,-153,43.82
2124050,6068,197,-36,18196,43.45
2124100,6068,-349,-13,15985,44.12
2124150,6069,-496,-36,7006,43.45
2124200,6069,189,-123,-9873,43.52
2124250,6069,-375,-118,-22484,43.94
2124300,6069,5,-124,-9418,43.76
2124350,6069,-323,69,6861,43.93
2124400,6069,-190,-238,15862,44.22
2124450,6069,246,-33,18456,44.32
2124500,6070,33,-184,-32,44.83
2124550,6070,-44,127,-18268,44.37
2124600,6070,229,0,-15508,44.24
2124650,6070,5,-172,-6742,44.09
2124700,6070,-222,16,9701,43.74
2124750,6070,653,-117,22503,43.78
2124800,6070,18,-50,9733,43.96
2124850,6071,233,8,-6976,43.86
2124900,6071,331,-148,-15929,44.01
2124950,6071,103,-255,-18283,44.02
2125000,6071,88,-43,-71,44.31
2125050,6071,-428,-60,18289,43.58
2125100,6071,80,4,15934,43.76
2125150,6071,1,246,6607,44.08
2125200,6072,-713,-13,-9594,43.53
2125250,6072,177,-177,-22322,43.66
2125300,6072,165,-96,-9746,43.99
2125350,6072,124,-13,6926,43.73
2125400,6072,-410,64,16071,43.92
2125450,6072,156,-316,17932,43.64
2125500,6072,111,-133,190,44.6
